start,end,direction,height,high,low
2021-09-03 09:45:00,2021-09-09 10:43:00,1,248.0,3096.0,2848.0
2021-09-09 10:43:00,2021-09-10 15:00:00,-1,109.0,3096.0,2987.0
2021-09-10 15:00:00,2021-09-13 09:07:00,1,132.0,3119.0,2987.0
2021-09-13 09:07:00,2021-09-13 14:06:00,-1,99.0,3119.0,3020.0
2021-09-13 14:06:00,2021-09-13 21:07:00,1,46.0,3066.0,3020.0
2021-09-13 21:07:00,2021-09-13 22:37:00,-1,88.0,3066.0,2978.0
2021-09-13 22:37:00,2021-09-14 10:15:00,1,62.0,3040.0,2978.0
2021-09-14 10:15:00,2021-09-14 22:27:00,-1,101.0,3040.0,2939.0
2021-09-14 22:27:00,2021-09-15 21:44:00,1,235.0,3174.0,2939.0
2021-09-15 21:44:00,2021-09-16 09:28:00,-1,36.0,3174.0,3138.0
2021-09-16 09:28:00,2021-09-16 10:10:00,1,48.0,3186.0,3138.0
2021-09-16 10:10:00,2021-09-17 14:43:00,-1,190.0,3186.0,2996.0
2021-09-17 14:43:00,2021-09-22 21:10:00,1,157.0,3153.0,2996.0
2021-09-22 21:10:00,2021-09-23 09:15:00,-1,58.0,3153.0,3095.0
2021-09-23 09:15:00,2021-09-23 09:52:00,1,127.0,3222.0,3095.0
2021-09-23 09:52:00,2021-09-23 14:15:00,-1,34.0,3222.0,3188.0
2021-09-23 14:15:00,2021-09-23 21:53:00,1,81.0,3269.0,3188.0
2021-09-23 21:53:00,2021-09-24 10:56:00,-1,119.0,3269.0,3150.0
2021-09-24 10:56:00,2021-09-27 09:31:00,1,294.0,3444.0,3150.0
2021-09-27 09:31:00,2021-09-27 21:11:00,-1,92.0,3444.0,3352.0
2021-09-27 21:11:00,2021-09-28 14:41:00,1,193.0,3545.0,3352.0
2021-09-28 14:41:00,2021-09-29 11:14:00,-1,140.0,3545.0,3405.0
2021-09-29 11:14:00,2021-09-29 21:12:00,1,114.0,3519.0,3405.0
2021-09-29 21:12:00,2021-09-30 10:43:00,-1,59.0,3519.0,3460.0
2021-09-30 10:43:00,2021-10-08 09:02:00,1,349.0,3809.0,3460.0
2021-10-08 09:02:00,2021-10-08 10:06:00,-1,252.0,3809.0,3557.0
2021-10-08 10:06:00,2021-10-08 22:00:00,1,330.0,3887.0,3557.0
2021-10-08 22:00:00,2021-10-08 22:57:00,-1,50.0,3887.0,3837.0
2021-10-08 22:57:00,2021-10-11 09:04:00,1,132.0,3969.0,3837.0
2021-10-11 09:04:00,2021-10-11 10:05:00,-1,92.0,3969.0,3877.0
2021-10-11 10:05:00,2021-10-12 09:15:00,1,315.0,4192.0,3877.0
2021-10-12 09:15:00,2021-10-12 09:56:00,-1,223.0,4192.0,3969.0
2021-10-12 09:56:00,2021-10-12 11:06:00,1,149.0,4118.0,3969.0
2021-10-12 11:06:00,2021-10-12 21:09:00,-1,195.0,4118.0,3923.0
2021-10-12 21:09:00,2021-10-13 09:01:00,1,145.0,4068.0,3923.0
2021-10-13 09:01:00,2021-10-13 10:33:00,-1,327.0,4068.0,3741.0
2021-10-13 10:33:00,2021-10-13 13:44:00,1,205.0,3946.0,3741.0
2021-10-13 13:44:00,2021-10-14 09:08:00,-1,298.0,3946.0,3648.0
2021-10-14 09:08:00,2021-10-14 13:36:00,1,190.0,3838.0,3648.0
