start,end,direction,height,high,low
2021-01-04 09:20:00,2021-01-04 09:30:00,1,13.0,2393.0,2380.0
2021-01-04 09:30:00,2021-01-04 09:43:00,-1,11.0,2393.0,2382.0
2021-01-04 09:43:00,2021-01-04 09:52:00,1,8.0,2390.0,2382.0
2021-01-04 09:52:00,2021-01-04 10:07:00,-1,15.0,2390.0,2375.0
2021-01-04 10:07:00,2021-01-04 10:56:00,1,22.0,2397.0,2375.0
2021-01-04 10:56:00,2021-01-04 11:08:00,-1,9.0,2397.0,2388.0
2021-01-04 11:08:00,2021-01-04 13:33:00,1,22.0,2410.0,2388.0
2021-01-04 13:33:00,2021-01-04 13:45:00,-1,9.0,2410.0,2401.0
2021-01-04 13:45:00,2021-01-04 14:15:00,1,24.0,2425.0,2401.0
2021-01-04 14:15:00,2021-01-04 21:02:00,-1,23.0,2425.0,2402.0
2021-01-04 21:02:00,2021-01-04 21:46:00,1,21.0,2423.0,2402.0
2021-01-04 21:46:00,2021-01-04 22:03:00,-1,5.0,2423.0,2418.0
2021-01-04 22:03:00,2021-01-04 22:35:00,1,14.0,2432.0,2418.0
2021-01-04 22:35:00,2021-01-05 09:05:00,-1,24.0,2432.0,2408.0
2021-01-05 09:05:00,2021-01-05 09:22:00,1,11.0,2419.0,2408.0
2021-01-05 09:22:00,2021-01-05 09:39:00,-1,9.0,2419.0,2410.0
2021-01-05 09:39:00,2021-01-05 10:00:00,1,14.0,2424.0,2410.0
2021-01-05 10:00:00,2021-01-05 10:45:00,-1,12.0,2424.0,2412.0
2021-01-05 10:45:00,2021-01-05 10:58:00,1,6.0,2418.0,2412.0
2021-01-05 10:58:00,2021-01-05 11:16:00,-1,17.0,2418.0,2401.0
2021-01-05 11:16:00,2021-01-05 13:58:00,1,23.0,2424.0,2401.0
2021-01-05 13:58:00,2021-01-05 14:17:00,-1,12.0,2424.0,2412.0
2021-01-05 14:17:00,2021-01-05 21:04:00,1,30.0,2442.0,2412.0
2021-01-05 21:04:00,2021-01-05 21:09:00,-1,16.0,2442.0,2426.0
2021-01-05 21:09:00,2021-01-05 21:43:00,1,12.0,2438.0,2426.0
2021-01-05 21:43:00,2021-01-05 22:01:00,-1,11.0,2438.0,2427.0
2021-01-05 22:01:00,2021-01-05 22:16:00,1,14.0,2441.0,2427.0
2021-01-05 22:16:00,2021-01-05 22:27:00,-1,12.0,2441.0,2429.0
2021-01-05 22:27:00,2021-01-06 09:20:00,1,17.0,2446.0,2429.0
2021-01-06 09:20:00,2021-01-06 09:52:00,-1,15.0,2446.0,2431.0
2021-01-06 09:52:00,2021-01-06 10:10:00,1,5.0,2436.0,2431.0
2021-01-06 10:10:00,2021-01-06 10:57:00,-1,44.0,2436.0,2392.0
2021-01-06 10:57:00,2021-01-06 11:15:00,1,19.0,2411.0,2392.0
2021-01-06 11:15:00,2021-01-06 13:34:00,-1,15.0,2411.0,2396.0
2021-01-06 13:34:00,2021-01-06 13:47:00,1,9.0,2405.0,2396.0
2021-01-06 13:47:00,2021-01-06 14:26:00,-1,25.0,2405.0,2380.0
2021-01-06 14:26:00,2021-01-06 21:20:00,1,19.0,2399.0,2380.0
2021-01-06 21:20:00,2021-01-06 22:37:00,-1,59.0,2399.0,2340.0
2021-01-06 22:37:00,2021-01-07 09:07:00,1,39.0,2379.0,2340.0
2021-01-07 09:07:00,2021-01-07 09:13:00,-1,18.0,2379.0,2361.0
2021-01-07 09:13:00,2021-01-07 09:20:00,1,13.0,2374.0,2361.0
2021-01-07 09:20:00,2021-01-07 09:42:00,-1,13.0,2374.0,2361.0
2021-01-07 09:42:00,2021-01-07 10:54:00,1,27.0,2388.0,2361.0
2021-01-07 10:54:00,2021-01-07 11:03:00,-1,9.0,2388.0,2379.0
2021-01-07 11:03:00,2021-01-07 11:19:00,1,14.0,2393.0,2379.0
2021-01-07 11:19:00,2021-01-07 13:47:00,-1,16.0,2393.0,2377.0
2021-01-07 13:47:00,2021-01-07 14:32:00,1,16.0,2393.0,2377.0
2021-01-07 14:32:00,2021-01-07 21:49:00,-1,43.0,2393.0,2350.0
2021-01-07 21:49:00,2021-01-07 22:16:00,1,18.0,2368.0,2350.0
2021-01-07 22:16:00,2021-01-07 22:29:00,-1,9.0,2368.0,2359.0
2021-01-07 22:29:00,2021-01-07 22:50:00,1,8.0,2367.0,2359.0
2021-01-07 22:50:00,2021-01-08 09:03:00,-1,12.0,2367.0,2355.0
2021-01-08 09:03:00,2021-01-08 09:09:00,1,17.0,2372.0,2355.0
2021-01-08 09:09:00,2021-01-08 09:37:00,-1,26.0,2372.0,2346.0
2021-01-08 09:37:00,2021-01-08 09:48:00,1,24.0,2370.0,2346.0
2021-01-08 09:48:00,2021-01-08 11:21:00,-1,48.0,2370.0,2322.0
2021-01-08 11:21:00,2021-01-08 11:29:00,1,12.0,2334.0,2322.0
2021-01-08 11:29:00,2021-01-08 13:37:00,-1,35.0,2334.0,2299.0
2021-01-08 13:37:00,2021-01-08 13:56:00,1,27.0,2326.0,2299.0
2021-01-08 13:56:00,2021-01-08 14:05:00,-1,12.0,2326.0,2314.0
2021-01-08 14:05:00,2021-01-08 14:24:00,1,17.0,2331.0,2314.0
2021-01-08 14:24:00,2021-01-08 14:34:00,-1,9.0,2331.0,2322.0
2021-01-08 14:34:00,2021-01-08 14:47:00,1,9.0,2331.0,2322.0
2021-01-08 14:47:00,2021-01-08 14:58:00,-1,11.0,2331.0,2320.0
2021-01-08 14:58:00,2021-01-08 21:23:00,1,27.0,2347.0,2320.0
2021-01-08 21:23:00,2021-01-08 21:38:00,-1,14.0,2347.0,2333.0
2021-01-08 21:38:00,2021-01-08 22:18:00,1,20.0,2353.0,2333.0
2021-01-08 22:18:00,2021-01-08 22:53:00,-1,25.0,2353.0,2328.0
2021-01-08 22:53:00,2021-01-11 09:08:00,1,41.0,2369.0,2328.0
2021-01-11 09:08:00,2021-01-11 09:41:00,-1,24.0,2369.0,2345.0
2021-01-11 09:41:00,2021-01-11 09:50:00,1,22.0,2367.0,2345.0
2021-01-11 09:50:00,2021-01-11 10:04:00,-1,10.0,2367.0,2357.0
2021-01-11 10:04:00,2021-01-11 10:37:00,1,17.0,2374.0,2357.0
2021-01-11 10:37:00,2021-01-11 13:31:00,-1,25.0,2374.0,2349.0
2021-01-11 13:31:00,2021-01-11 13:57:00,1,18.0,2367.0,2349.0
2021-01-11 13:57:00,2021-01-11 22:01:00,-1,49.0,2367.0,2318.0
2021-01-11 22:01:00,2021-01-11 22:09:00,1,10.0,2328.0,2318.0
2021-01-11 22:09:00,2021-01-11 22:57:00,-1,55.0,2328.0,2273.0
2021-01-11 22:57:00,2021-01-12 09:15:00,1,39.0,2312.0,2273.0
2021-01-12 09:15:00,2021-01-12 09:28:00,-1,12.0,2312.0,2300.0
2021-01-12 09:28:00,2021-01-12 10:55:00,1,45.0,2345.0,2300.0
2021-01-12 10:55:00,2021-01-12 11:21:00,-1,19.0,2345.0,2326.0
2021-01-12 11:21:00,2021-01-12 13:52:00,1,34.0,2360.0,2326.0
2021-01-12 13:52:00,2021-01-12 14:19:00,-1,20.0,2360.0,2340.0
2021-01-12 14:19:00,2021-01-12 21:05:00,1,18.0,2358.0,2340.0
2021-01-12 21:05:00,2021-01-12 21:19:00,-1,27.0,2358.0,2331.0
2021-01-12 21:19:00,2021-01-12 21:31:00,1,21.0,2352.0,2331.0
2021-01-12 21:31:00,2021-01-12 22:30:00,-1,21.0,2352.0,2331.0
2021-01-12 22:30:00,2021-01-13 09:14:00,1,33.0,2364.0,2331.0
2021-01-13 09:14:00,2021-01-13 09:47:00,-1,23.0,2364.0,2341.0
2021-01-13 09:47:00,2021-01-13 10:41:00,1,20.0,2361.0,2341.0
2021-01-13 10:41:00,2021-01-13 10:57:00,-1,12.0,2361.0,2349.0
2021-01-13 10:57:00,2021-01-13 11:21:00,1,31.0,2380.0,2349.0
2021-01-13 11:21:00,2021-01-13 13:34:00,-1,12.0,2380.0,2368.0
2021-01-13 13:34:00,2021-01-13 13:51:00,1,21.0,2389.0,2368.0
2021-01-13 13:51:00,2021-01-13 14:22:00,-1,30.0,2389.0,2359.0
2021-01-13 14:22:00,2021-01-13 14:26:00,1,16.0,2375.0,2359.0
2021-01-13 14:26:00,2021-01-13 14:43:00,-1,13.0,2375.0,2362.0
2021-01-13 14:49:00,2021-01-13 14:55:00,1,10.0,2368.0,2358.0
2021-01-13 14:55:00,2021-01-13 21:15:00,-1,19.0,2368.0,2349.0
2021-01-13 21:15:00,2021-01-13 21:30:00,1,22.0,2371.0,2349.0
2021-01-13 21:30:00,2021-01-13 22:37:00,-1,31.0,2371.0,2340.0
2021-01-13 22:37:00,2021-01-13 22:57:00,1,11.0,2351.0,2340.0
2021-01-13 22:57:00,2021-01-14 09:07:00,-1,19.0,2351.0,2332.0
2021-01-14 09:07:00,2021-01-14 09:20:00,1,15.0,2347.0,2332.0
2021-01-14 09:20:00,2021-01-14 09:31:00,-1,11.0,2347.0,2336.0
2021-01-14 09:31:00,2021-01-14 09:42:00,1,18.0,2354.0,2336.0
2021-01-14 09:42:00,2021-01-14 11:03:00,-1,41.0,2354.0,2313.0
2021-01-14 11:03:00,2021-01-14 11:23:00,1,16.0,2329.0,2313.0
2021-01-14 11:23:00,2021-01-14 13:31:00,-1,11.0,2329.0,2318.0
2021-01-14 13:31:00,2021-01-14 13:55:00,1,16.0,2334.0,2318.0
2021-01-14 13:55:00,2021-01-14 14:01:00,-1,8.0,2334.0,2326.0
2021-01-14 14:01:00,2021-01-14 14:21:00,1,7.0,2333.0,2326.0
2021-01-14 14:21:00,2021-01-14 14:30:00,-1,6.0,2333.0,2327.0
2021-01-14 14:30:00,2021-01-14 14:37:00,1,9.0,2336.0,2327.0
2021-01-14 14:37:00,2021-01-14 21:05:00,-1,20.0,2336.0,2316.0
2021-01-14 21:05:00,2021-01-14 21:25:00,1,31.0,2347.0,2316.0
2021-01-14 21:25:00,2021-01-14 22:01:00,-1,15.0,2347.0,2332.0
2021-01-14 22:01:00,2021-01-14 22:16:00,1,17.0,2349.0,2332.0
2021-01-14 22:16:00,2021-01-14 22:30:00,-1,9.0,2349.0,2340.0
2021-01-14 22:30:00,2021-01-14 22:40:00,1,9.0,2349.0,2340.0
2021-01-14 22:40:00,2021-01-15 09:06:00,-1,14.0,2349.0,2335.0
2021-01-15 09:06:00,2021-01-15 09:18:00,1,12.0,2347.0,2335.0
2021-01-15 09:18:00,2021-01-15 10:00:00,-1,43.0,2347.0,2304.0
2021-01-15 10:00:00,2021-01-15 10:09:00,1,15.0,2319.0,2304.0
2021-01-15 10:09:00,2021-01-15 10:45:00,-1,19.0,2319.0,2300.0
2021-01-15 10:45:00,2021-01-15 11:06:00,1,22.0,2322.0,2300.0
2021-01-15 11:06:00,2021-01-15 13:50:00,-1,37.0,2322.0,2285.0
2021-01-15 13:50:00,2021-01-15 14:39:00,1,42.0,2327.0,2285.0
2021-01-15 14:39:00,2021-01-15 14:54:00,-1,22.0,2327.0,2305.0
2021-01-15 14:54:00,2021-01-15 21:12:00,1,15.0,2320.0,2305.0
2021-01-15 21:12:00,2021-01-15 22:07:00,-1,23.0,2320.0,2297.0
2021-01-15 22:07:00,2021-01-15 22:40:00,1,12.0,2309.0,2297.0
2021-01-15 22:40:00,2021-01-18 09:01:00,-1,17.0,2309.0,2292.0
2021-01-18 09:01:00,2021-01-18 10:41:00,1,45.0,2337.0,2292.0
2021-01-18 10:41:00,2021-01-18 11:17:00,-1,13.0,2337.0,2324.0
2021-01-18 11:17:00,2021-01-18 13:40:00,1,20.0,2344.0,2324.0
2021-01-18 13:40:00,2021-01-18 13:58:00,-1,10.0,2344.0,2334.0
2021-01-18 13:58:00,2021-01-18 14:33:00,1,15.0,2349.0,2334.0
2021-01-18 14:33:00,2021-01-18 14:45:00,-1,8.0,2349.0,2341.0
2021-01-18 14:45:00,2021-01-18 21:04:00,1,13.0,2354.0,2341.0
2021-01-18 21:04:00,2021-01-18 21:25:00,-1,18.0,2354.0,2336.0
2021-01-18 21:25:00,2021-01-18 21:49:00,1,15.0,2351.0,2336.0
2021-01-18 21:49:00,2021-01-18 22:15:00,-1,11.0,2351.0,2340.0
2021-01-18 22:15:00,2021-01-19 09:06:00,1,13.0,2353.0,2340.0
2021-01-19 09:06:00,2021-01-19 09:52:00,-1,23.0,2353.0,2330.0
2021-01-19 09:52:00,2021-01-19 09:59:00,1,9.0,2339.0,2330.0
2021-01-19 09:59:00,2021-01-19 10:05:00,-1,11.0,2339.0,2328.0
2021-01-19 10:05:00,2021-01-19 10:34:00,1,7.0,2335.0,2328.0
2021-01-19 10:34:00,2021-01-19 10:51:00,-1,10.0,2335.0,2325.0
2021-01-19 10:51:00,2021-01-19 11:21:00,1,19.0,2344.0,2325.0
2021-01-19 11:21:00,2021-01-19 13:50:00,-1,37.0,2344.0,2307.0
2021-01-19 13:50:00,2021-01-19 14:03:00,1,12.0,2319.0,2307.0
2021-01-19 14:36:00,2021-01-19 21:15:00,-1,28.0,2323.0,2295.0
2021-01-19 21:31:00,2021-01-19 22:07:00,1,25.0,2313.0,2288.0
2021-01-19 22:07:00,2021-01-19 22:17:00,-1,9.0,2313.0,2304.0
2021-01-19 22:17:00,2021-01-19 22:25:00,1,12.0,2316.0,2304.0
2021-01-20 09:21:00,2021-01-20 11:04:00,-1,19.0,2321.0,2302.0
2021-01-20 11:04:00,2021-01-20 11:12:00,1,9.0,2311.0,2302.0
2021-01-20 11:12:00,2021-01-20 13:36:00,-1,31.0,2311.0,2280.0
2021-01-20 13:36:00,2021-01-20 13:52:00,1,12.0,2292.0,2280.0
2021-01-20 13:52:00,2021-01-20 14:00:00,-1,14.0,2292.0,2278.0
2021-01-20 14:00:00,2021-01-20 14:25:00,1,10.0,2288.0,2278.0
2021-01-20 14:25:00,2021-01-20 14:56:00,-1,21.0,2288.0,2267.0
2021-01-20 14:56:00,2021-01-20 21:09:00,1,15.0,2282.0,2267.0
2021-01-20 21:09:00,2021-01-20 21:33:00,-1,18.0,2282.0,2264.0
2021-01-20 21:33:00,2021-01-20 21:51:00,1,24.0,2288.0,2264.0
2021-01-20 21:51:00,2021-01-20 21:58:00,-1,7.0,2288.0,2281.0
2021-01-20 21:58:00,2021-01-20 22:16:00,1,10.0,2291.0,2281.0
2021-01-20 22:25:00,2021-01-20 22:35:00,-1,9.0,2293.0,2284.0
2021-01-20 22:35:00,2021-01-21 09:01:00,1,13.0,2297.0,2284.0
2021-01-21 09:01:00,2021-01-21 09:22:00,-1,13.0,2297.0,2284.0
2021-01-21 09:22:00,2021-01-21 09:42:00,1,13.0,2297.0,2284.0
2021-01-21 09:42:00,2021-01-21 09:49:00,-1,9.0,2297.0,2288.0
2021-01-21 09:49:00,2021-01-21 10:32:00,1,36.0,2324.0,2288.0
2021-01-21 10:32:00,2021-01-21 10:44:00,-1,15.0,2324.0,2309.0
2021-01-21 10:44:00,2021-01-21 11:14:00,1,12.0,2321.0,2309.0
2021-01-21 11:14:00,2021-01-21 11:24:00,-1,9.0,2321.0,2312.0
2021-01-21 11:24:00,2021-01-21 13:34:00,1,19.0,2331.0,2312.0
2021-01-21 13:34:00,2021-01-21 14:26:00,-1,16.0,2331.0,2315.0
2021-01-21 14:26:00,2021-01-21 21:10:00,1,23.0,2338.0,2315.0
2021-01-21 21:10:00,2021-01-21 21:23:00,-1,13.0,2338.0,2325.0
2021-01-21 21:23:00,2021-01-21 21:31:00,1,8.0,2333.0,2325.0
2021-01-21 21:31:00,2021-01-21 21:59:00,-1,15.0,2333.0,2318.0
2021-01-21 21:59:00,2021-01-21 22:20:00,1,13.0,2331.0,2318.0
2021-01-21 22:20:00,2021-01-21 22:48:00,-1,9.0,2331.0,2322.0
2021-01-21 22:48:00,2021-01-22 09:11:00,1,9.0,2331.0,2322.0
2021-01-22 09:11:00,2021-01-22 09:26:00,-1,15.0,2331.0,2316.0
2021-01-22 09:26:00,2021-01-22 10:02:00,1,21.0,2337.0,2316.0
2021-01-22 10:02:00,2021-01-22 10:14:00,-1,13.0,2337.0,2324.0
2021-01-22 10:14:00,2021-01-22 10:34:00,1,14.0,2338.0,2324.0
2021-01-22 10:34:00,2021-01-22 11:01:00,-1,13.0,2338.0,2325.0
2021-01-22 11:01:00,2021-01-22 11:16:00,1,22.0,2347.0,2325.0
2021-01-22 11:16:00,2021-01-22 14:01:00,-1,30.0,2347.0,2317.0
2021-01-22 14:01:00,2021-01-22 14:45:00,1,25.0,2342.0,2317.0
2021-01-22 14:45:00,2021-01-22 21:29:00,-1,23.0,2342.0,2319.0
2021-01-22 21:29:00,2021-01-22 21:42:00,1,16.0,2335.0,2319.0
2021-01-22 21:42:00,2021-01-22 21:57:00,-1,7.0,2335.0,2328.0
2021-01-22 21:57:00,2021-01-22 22:21:00,1,13.0,2341.0,2328.0
2021-01-22 22:21:00,2021-01-22 22:28:00,-1,10.0,2341.0,2331.0
2021-01-25 09:01:00,2021-01-25 09:10:00,-1,22.0,2342.0,2320.0
2021-01-25 09:10:00,2021-01-25 09:37:00,1,11.0,2331.0,2320.0
2021-01-25 09:37:00,2021-01-25 10:31:00,-1,42.0,2331.0,2289.0
2021-01-25 10:31:00,2021-01-25 10:45:00,1,10.0,2299.0,2289.0
2021-01-25 10:45:00,2021-01-25 11:20:00,-1,22.0,2299.0,2277.0
2021-01-25 11:20:00,2021-01-25 13:48:00,1,18.0,2295.0,2277.0
2021-01-25 13:48:00,2021-01-25 14:06:00,-1,15.0,2295.0,2280.0
2021-01-25 14:06:00,2021-01-25 14:16:00,1,18.0,2298.0,2280.0
2021-01-25 14:16:00,2021-01-25 14:50:00,-1,17.0,2298.0,2281.0
2021-01-25 14:50:00,2021-01-25 21:20:00,1,12.0,2293.0,2281.0
2021-01-25 21:20:00,2021-01-25 22:26:00,-1,16.0,2293.0,2277.0
2021-01-25 22:26:00,2021-01-26 09:19:00,1,19.0,2296.0,2277.0
2021-01-26 09:19:00,2021-01-26 10:02:00,-1,25.0,2296.0,2271.0
2021-01-26 10:02:00,2021-01-26 10:14:00,1,17.0,2288.0,2271.0
2021-01-26 10:14:00,2021-01-26 10:41:00,-1,12.0,2288.0,2276.0
2021-01-26 10:41:00,2021-01-26 11:08:00,1,13.0,2289.0,2276.0
2021-01-26 11:08:00,2021-01-26 13:46:00,-1,21.0,2289.0,2268.0
2021-01-26 13:46:00,2021-01-26 14:02:00,1,13.0,2281.0,2268.0
2021-01-26 14:02:00,2021-01-26 14:57:00,-1,42.0,2281.0,2239.0
2021-01-26 14:57:00,2021-01-26 21:52:00,1,18.0,2257.0,2239.0
2021-01-26 21:52:00,2021-01-27 09:13:00,-1,17.0,2257.0,2240.0
2021-01-27 09:13:00,2021-01-27 09:21:00,1,13.0,2253.0,2240.0
2021-01-27 09:21:00,2021-01-27 10:05:00,-1,14.0,2253.0,2239.0
2021-01-27 10:05:00,2021-01-27 10:31:00,1,10.0,2249.0,2239.0
2021-01-27 10:31:00,2021-01-27 10:55:00,-1,10.0,2249.0,2239.0
2021-01-27 10:55:00,2021-01-27 11:08:00,1,11.0,2250.0,2239.0
2021-01-27 11:08:00,2021-01-27 11:17:00,-1,4.0,2250.0,2246.0
2021-01-27 11:17:00,2021-01-27 13:36:00,1,11.0,2257.0,2246.0
2021-01-27 13:36:00,2021-01-27 13:58:00,-1,10.0,2257.0,2247.0
2021-01-27 13:58:00,2021-01-27 14:37:00,1,13.0,2260.0,2247.0
2021-01-27 14:37:00,2021-01-27 14:50:00,-1,6.0,2260.0,2254.0
2021-01-27 14:50:00,2021-01-27 14:59:00,1,5.0,2259.0,2254.0
2021-01-27 14:59:00,2021-01-27 21:47:00,-1,21.0,2259.0,2238.0
2021-01-27 21:47:00,2021-01-27 21:56:00,1,15.0,2253.0,2238.0
2021-01-27 21:56:00,2021-01-27 22:08:00,-1,9.0,2253.0,2244.0
2021-01-27 22:08:00,2021-01-27 22:22:00,1,7.0,2251.0,2244.0
2021-01-27 22:22:00,2021-01-28 09:01:00,-1,22.0,2251.0,2229.0
2021-01-28 09:01:00,2021-01-28 09:14:00,1,34.0,2263.0,2229.0
2021-01-28 09:14:00,2021-01-28 09:32:00,-1,10.0,2263.0,2253.0
2021-01-28 09:32:00,2021-01-28 09:51:00,1,16.0,2269.0,2253.0
2021-01-28 09:51:00,2021-01-28 13:56:00,-1,33.0,2269.0,2236.0
2021-01-28 13:56:00,2021-01-28 14:07:00,1,10.0,2246.0,2236.0
2021-01-28 14:07:00,2021-01-28 14:15:00,-1,4.0,2246.0,2242.0
2021-01-28 14:15:00,2021-01-28 14:47:00,1,14.0,2256.0,2242.0
2021-01-28 14:47:00,2021-01-28 14:55:00,-1,5.0,2256.0,2251.0
2021-01-28 14:55:00,2021-01-28 21:41:00,1,17.0,2268.0,2251.0
2021-01-28 21:41:00,2021-01-28 21:52:00,-1,7.0,2268.0,2261.0
2021-01-28 22:12:00,2021-01-28 22:43:00,1,15.0,2275.0,2260.0
2021-01-28 22:43:00,2021-01-29 09:01:00,-1,19.0,2275.0,2256.0
2021-01-29 09:01:00,2021-01-29 09:26:00,1,34.0,2290.0,2256.0
2021-01-29 09:26:00,2021-01-29 10:01:00,-1,15.0,2290.0,2275.0
2021-01-29 10:01:00,2021-01-29 10:11:00,1,13.0,2288.0,2275.0
2021-01-29 10:11:00,2021-01-29 10:44:00,-1,10.0,2288.0,2278.0
2021-01-29 10:44:00,2021-01-29 11:30:00,1,28.0,2306.0,2278.0
2021-01-29 11:30:00,2021-01-29 13:39:00,-1,16.0,2306.0,2290.0
2021-01-29 13:39:00,2021-01-29 13:51:00,1,26.0,2316.0,2290.0
2021-01-29 13:51:00,2021-01-29 14:06:00,-1,10.0,2316.0,2306.0
2021-01-29 14:06:00,2021-01-29 14:21:00,1,6.0,2312.0,2306.0
2021-01-29 14:21:00,2021-01-29 14:29:00,-1,10.0,2312.0,2302.0
2021-01-29 14:29:00,2021-01-29 14:36:00,1,7.0,2309.0,2302.0
2021-01-29 14:36:00,2021-01-29 14:58:00,-1,17.0,2309.0,2292.0
2021-01-29 14:58:00,2021-01-29 21:10:00,1,25.0,2317.0,2292.0
2021-01-29 21:10:00,2021-01-29 21:24:00,-1,8.0,2317.0,2309.0
2021-01-29 21:24:00,2021-01-29 21:40:00,1,9.0,2318.0,2309.0
2021-01-29 21:40:00,2021-01-29 21:51:00,-1,8.0,2318.0,2310.0
2021-01-29 21:51:00,2021-01-29 22:14:00,1,16.0,2326.0,2310.0
2021-01-29 22:14:00,2021-01-29 22:29:00,-1,7.0,2326.0,2319.0
2021-02-01 09:39:00,2021-02-01 09:45:00,1,8.0,2309.0,2301.0
2021-02-01 09:45:00,2021-02-01 09:58:00,-1,11.0,2309.0,2298.0
2021-02-01 09:58:00,2021-02-01 10:06:00,1,11.0,2309.0,2298.0
2021-02-01 10:06:00,2021-02-01 10:39:00,-1,16.0,2309.0,2293.0
2021-02-01 10:39:00,2021-02-01 10:47:00,1,6.0,2299.0,2293.0
2021-02-01 10:47:00,2021-02-01 11:01:00,-1,9.0,2299.0,2290.0
2021-02-01 11:01:00,2021-02-01 11:15:00,1,12.0,2302.0,2290.0
2021-02-01 11:15:00,2021-02-01 11:21:00,-1,8.0,2302.0,2294.0
2021-02-01 11:21:00,2021-02-01 13:31:00,1,7.0,2301.0,2294.0
2021-02-01 13:31:00,2021-02-01 14:11:00,-1,12.0,2301.0,2289.0
2021-02-01 14:11:00,2021-02-01 14:29:00,1,9.0,2298.0,2289.0
2021-02-01 14:29:00,2021-02-01 21:02:00,-1,7.0,2298.0,2291.0
2021-02-01 21:02:00,2021-02-01 21:28:00,1,17.0,2308.0,2291.0
2021-02-01 21:28:00,2021-02-01 22:25:00,-1,16.0,2308.0,2292.0
2021-02-01 22:25:00,2021-02-01 22:43:00,1,8.0,2300.0,2292.0
2021-02-02 09:01:00,2021-02-02 09:30:00,-1,27.0,2303.0,2276.0
2021-02-02 09:30:00,2021-02-02 09:48:00,1,10.0,2286.0,2276.0
2021-02-02 09:48:00,2021-02-02 10:46:00,-1,24.0,2286.0,2262.0
2021-02-02 10:46:00,2021-02-02 10:55:00,1,11.0,2273.0,2262.0
2021-02-02 10:55:00,2021-02-02 11:01:00,-1,4.0,2273.0,2269.0
2021-02-02 11:01:00,2021-02-02 11:16:00,1,6.0,2275.0,2269.0
2021-02-02 11:16:00,2021-02-02 13:32:00,-1,23.0,2275.0,2252.0
2021-02-02 13:32:00,2021-02-02 13:54:00,1,21.0,2273.0,2252.0
2021-02-02 13:54:00,2021-02-02 14:03:00,-1,8.0,2273.0,2265.0
2021-02-02 14:03:00,2021-02-02 14:31:00,1,17.0,2282.0,2265.0
2021-02-02 14:31:00,2021-02-02 21:19:00,-1,25.0,2282.0,2257.0
2021-02-02 21:19:00,2021-02-02 21:50:00,1,23.0,2280.0,2257.0
2021-02-02 21:50:00,2021-02-02 22:52:00,-1,16.0,2280.0,2264.0
2021-02-02 22:52:00,2021-02-03 09:03:00,1,11.0,2275.0,2264.0
2021-02-03 09:03:00,2021-02-03 10:01:00,-1,33.0,2275.0,2242.0
2021-02-03 10:01:00,2021-02-03 10:13:00,1,8.0,2250.0,2242.0
2021-02-03 10:13:00,2021-02-03 10:51:00,-1,7.0,2250.0,2243.0
2021-02-03 10:51:00,2021-02-03 10:59:00,1,5.0,2248.0,2243.0
2021-02-03 10:59:00,2021-02-03 11:29:00,-1,16.0,2248.0,2232.0
2021-02-03 11:29:00,2021-02-03 13:49:00,1,23.0,2255.0,2232.0
2021-02-03 21:16:00,2021-02-03 21:23:00,-1,8.0,2290.0,2282.0
2021-02-03 21:23:00,2021-02-03 21:52:00,1,11.0,2293.0,2282.0
2021-02-03 21:52:00,2021-02-03 22:12:00,-1,10.0,2293.0,2283.0
2021-02-03 22:12:00,2021-02-04 09:04:00,1,22.0,2305.0,2283.0
2021-02-04 09:04:00,2021-02-04 10:00:00,-1,20.0,2305.0,2285.0
2021-02-04 10:00:00,2021-02-04 10:34:00,1,13.0,2298.0,2285.0
2021-02-04 10:34:00,2021-02-04 10:51:00,-1,4.0,2298.0,2294.0
2021-02-04 10:51:00,2021-02-04 11:01:00,1,6.0,2300.0,2294.0
2021-02-04 11:01:00,2021-02-04 13:32:00,-1,13.0,2300.0,2287.0
2021-02-04 13:32:00,2021-02-04 14:31:00,1,30.0,2317.0,2287.0
2021-02-04 14:31:00,2021-02-04 14:43:00,-1,11.0,2317.0,2306.0
2021-02-04 14:43:00,2021-02-04 21:17:00,1,27.0,2333.0,2306.0
2021-02-04 21:17:00,2021-02-04 21:48:00,-1,21.0,2333.0,2312.0
2021-02-04 21:48:00,2021-02-04 21:59:00,1,10.0,2322.0,2312.0
2021-02-04 21:59:00,2021-02-04 22:08:00,-1,11.0,2322.0,2311.0
2021-02-04 22:33:00,2021-02-05 09:01:00,1,18.0,2325.0,2307.0
2021-02-05 09:57:00,2021-02-05 10:14:00,-1,8.0,2330.0,2322.0
2021-02-05 10:14:00,2021-02-05 11:07:00,1,15.0,2337.0,2322.0
2021-02-05 11:07:00,2021-02-05 13:33:00,-1,17.0,2337.0,2320.0
2021-02-05 13:33:00,2021-02-05 13:51:00,1,13.0,2333.0,2320.0
2021-02-05 13:51:00,2021-02-05 14:21:00,-1,10.0,2333.0,2323.0
2021-02-05 14:21:00,2021-02-05 21:02:00,1,12.0,2335.0,2323.0
2021-02-05 21:02:00,2021-02-05 21:28:00,-1,18.0,2335.0,2317.0
2021-02-05 21:28:00,2021-02-05 21:49:00,1,13.0,2330.0,2317.0
2021-02-05 21:49:00,2021-02-05 22:10:00,-1,8.0,2330.0,2322.0
2021-02-05 22:10:00,2021-02-05 22:25:00,1,7.0,2329.0,2322.0
2021-02-05 22:25:00,2021-02-05 22:49:00,-1,6.0,2329.0,2323.0
